,Stock,Quantity,Month,MFundName,Fund Size
1250,MNBBL,12602,Shrawan 2078,SBCF,"1,250,000,000"
1251,CBBL,12170,Shrawan 2078,SBCF,"1,250,000,000"
1252,DDBL,11971,Shrawan 2078,SBCF,"1,250,000,000"
1253,GILB,4427,Shrawan 2078,SBCF,"1,250,000,000"
1254,JBLB,3802,Shrawan 2078,SBCF,"1,250,000,000"
1255,MKLB,748,Shrawan 2078,SBCF,"1,250,000,000"
1256,NMBMF,713,Shrawan 2078,SBCF,"1,250,000,000"
1257,RMDC,16500,Shrawan 2078,SBCF,"1,250,000,000"
1258,SKBBL,11435,Shrawan 2078,SBCF,"1,250,000,000"
1259,NLIC,20270,Shrawan 2078,SBCF,"1,250,000,000"
1260,NLICL,15000,Shrawan 2078,SBCF,"1,250,000,000"
1261,ULI,8518,Shrawan 2078,SBCF,"1,250,000,000"
1262,NIL,18822,Shrawan 2078,SBCF,"1,250,000,000"
1263,NLG,16483,Shrawan 2078,SBCF,"1,250,000,000"
1264,PIC,11342,Shrawan 2078,SBCF,"1,250,000,000"
1265,AKPL,17500,Shrawan 2078,SBCF,"1,250,000,000"
1266,BPCL,15000,Shrawan 2078,SBCF,"1,250,000,000"
1267,CHCL,23357,Shrawan 2078,SBCF,"1,250,000,000"
1268,SHEL,10000,Shrawan 2078,SBCF,"1,250,000,000"
1269,UPPER,8000,Shrawan 2078,SBCF,"1,250,000,000"
1270,NIBSF2,249200,Shrawan 2078,SBCF,"1,250,000,000"
1271,ADBL,3837,Shrawan 2078,SEF,"1,500,000,000"
1272,BPCL,23390,Shrawan 2078,SEF,"1,500,000,000"
1273,CCBL,150703,Shrawan 2078,SEF,"1,500,000,000"
1274,CHCL,29612,Shrawan 2078,SEF,"1,500,000,000"
1275,DDBL,2000,Shrawan 2078,SEF,"1,500,000,000"
1276,GBBL,9534,Shrawan 2078,SEF,"1,500,000,000"
1277,GBIME,171292,Shrawan 2078,SEF,"1,500,000,000"
1278,GLICL,25760,Shrawan 2078,SEF,"1,500,000,000"
1279,HBL,700,Shrawan 2078,SEF,"1,500,000,000"
1280,LICN,34279,Shrawan 2078,SEF,"1,500,000,000"
1281,MNBBL,38125,Shrawan 2078,SEF,"1,500,000,000"
1282,NBL,191212,Shrawan 2078,SEF,"1,500,000,000"
1283,NIBPO,132215,Shrawan 2078,SEF,"1,500,000,000"
1284,NICA,155172,Shrawan 2078,SEF,"1,500,000,000"
1285,NIL,38025,Shrawan 2078,SEF,"1,500,000,000"
1286,NLIC,38192,Shrawan 2078,SEF,"1,500,000,000"
1287,NLICL,81246,Shrawan 2078,SEF,"1,500,000,000"
1288,NMB,95632,Shrawan 2078,SEF,"1,500,000,000"
1289,NTC,50763,Shrawan 2078,SEF,"1,500,000,000"
1290,OHL,1635,Shrawan 2078,SEF,"1,500,000,000"
1291,PCBL,130415,Shrawan 2078,SEF,"1,500,000,000"
1292,PLIC,9361,Shrawan 2078,SEF,"1,500,000,000"
1293,SANIMA,211714,Shrawan 2078,SEF,"1,500,000,000"
1294,SCB,31757,Shrawan 2078,SEF,"1,500,000,000"
1295,SHINE,24737,Shrawan 2078,SEF,"1,500,000,000"
1296,SHL,2000,Shrawan 2078,SEF,"1,500,000,000"
1297,SIC,618,Shrawan 2078,SEF,"1,500,000,000"
1298,SICL,36875,Shrawan 2078,SEF,"1,500,000,000"
1299,SKBBL,14988,Shrawan 2078,SEF,"1,500,000,000"
1300,SRBL,40000,Shrawan 2078,SEF,"1,500,000,000"
1301,SWBBL,5127,Shrawan 2078,SEF,"1,500,000,000"
1302,UNL,222,Shrawan 2078,SEF,"1,500,000,000"
1303,NMFBS,375,Shrawan 2078,SEF,"1,500,000,000"
1304,PRVU,216477,Shrawan 2078,SEF,"1,500,000,000"
1305,FOWAD,31,Shrawan 2078,SEF,"1,500,000,000"
1306,SMATA,25,Shrawan 2078,SEF,"1,500,000,000"
1307,NUBL,50548,Shrawan 2078,SEF,"1,500,000,000"
1308,NBB,20000,Shrawan 2078,SEF,"1,500,000,000"
1309,NLBBL,20470,Shrawan 2078,SEF,"1,500,000,000"
1310,MBL,17426,Shrawan 2078,SEF,"1,500,000,000"
1311,PIC,29628,Shrawan 2078,SEF,"1,500,000,000"
1312,ALICL,21218,Shrawan 2078,SEF,"1,500,000,000"
1313,CBBL,50000,Shrawan 2078,SEF,"1,500,000,000"
1314,KSBBL,23386,Shrawan 2078,SEF,"1,500,000,000"
1315,MDB,87,Shrawan 2078,SEF,"1,500,000,000"
1316,BNT,2100,Shrawan 2078,SEF,"1,500,000,000"
1317,HGI,1652,Shrawan 2078,SEF,"1,500,000,000"
1318,RMDC,30877,Shrawan 2078,SEF,"1,500,000,000"
1319,NABIL,63768,Shrawan 2078,SEF,"1,500,000,000"
1320,AKBSL,2000,Shrawan 2078,SEF,"1,500,000,000"
1321,ICFC,5470,Shrawan 2078,SEF,"1,500,000,000"
1322,SIFC,1611,Shrawan 2078,SEF,"1,500,000,000"
1323,NRIC,17077,Shrawan 2078,SEF,"1,500,000,000"
1324,NICLBSL,3843,Shrawan 2078,SEF,"1,500,000,000"
1325,SAMAJ,195,Shrawan 2078,SEF,"1,500,000,000"
1326,MEN,2473,Shrawan 2078,SEF,"1,500,000,000"
1327,UIC,5040,Shrawan 2078,SEF,"1,500,000,000"
1328,CGH,8,Shrawan 2078,SEF,"1,500,000,000"
1329,SLICL,20991,Shrawan 2078,SEF,"1,500,000,000"
1330,HDL,500,Shrawan 2078,SEF,"1,500,000,000"
1331,CHDC,3771,Shrawan 2078,SEF,"1,500,000,000"
1332,LBBL,20000,Shrawan 2078,SEF,"1,500,000,000"
1333,JBLB,4183,Shrawan 2078,SEF,"1,500,000,000"
1334,MKLB,823,Shrawan 2078,SEF,"1,500,000,000"
1335,ULI,12670,Shrawan 2078,SEF,"1,500,000,000"
1336,NIBPO,45881,Shrawan 2078,SFMF,"860,000,000"
1337,ADBL,30864,Shrawan 2078,SFMF,"860,000,000"
1338,CCBL,25000,Shrawan 2078,SFMF,"860,000,000"
1339,CZBIL,20000,Shrawan 2078,SFMF,"860,000,000"
1340,EBL,46151,Shrawan 2078,SFMF,"860,000,000"
1341,GBIME,71772,Shrawan 2078,SFMF,"860,000,000"
1342,HBL,25566,Shrawan 2078,SFMF,"860,000,000"
1343,KBL,1,Shrawan 2078,SFMF,"860,000,000"
1344,LBL,1,Shrawan 2078,SFMF,"860,000,000"
1345,MBL,31974,Shrawan 2078,SFMF,"860,000,000"
1346,NABIL,55996,Shrawan 2078,SFMF,"860,000,000"
1347,NBB,300,Shrawan 2078,SFMF,"860,000,000"
1348,NICA,18450,Shrawan 2078,SFMF,"860,000,000"
1349,NMB,37435,Shrawan 2078,SFMF,"860,000,000"
1350,SANIMA,86903,Shrawan 2078,SFMF,"860,000,000"
1351,SCB,46143,Shrawan 2078,SFMF,"860,000,000"
1352,GBBL,46388,Shrawan 2078,SFMF,"860,000,000"
1353,JBBL,26301,Shrawan 2078,SFMF,"860,000,000"
1354,LBBL,12994,Shrawan 2078,SFMF,"860,000,000"
1355,MDB,22583,Shrawan 2078,SFMF,"860,000,000"
1356,MNBBL,61344,Shrawan 2078,SFMF,"860,000,000"
1357,SHINE,1,Shrawan 2078,SFMF,"860,000,000"
1358,UFL,1,Shrawan 2078,SFMF,"860,000,000"
1359,CBBL,37033,Shrawan 2078,SFMF,"860,000,000"
1360,FMDBL,9527,Shrawan 2078,SFMF,"860,000,000"
1361,JBLB,3803,Shrawan 2078,SFMF,"860,000,000"
1362,MKLB,748,Shrawan 2078,SFMF,"860,000,000"
1363,NICLBSL,5000,Shrawan 2078,SFMF,"860,000,000"
1364,NMBMF,8951,Shrawan 2078,SFMF,"860,000,000"
1365,RMDC,12652,Shrawan 2078,SFMF,"860,000,000"
1366,SAMAJ,391,Shrawan 2078,SFMF,"860,000,000"
1367,SKBBL,9375,Shrawan 2078,SFMF,"860,000,000"
1368,SLBBL,124,Shrawan 2078,SFMF,"860,000,000"
1369,NLICL,10020,Shrawan 2078,SFMF,"860,000,000"
1370,NLIC,2000,Shrawan 2078,SFMF,"860,000,000"
1371,SLICL,31979,Shrawan 2078,SFMF,"860,000,000"
1372,ULI,11518,Shrawan 2078,SFMF,"860,000,000"
1373,LGIL,26790,Shrawan 2078,SFMF,"860,000,000"
1374,NIL,15591,Shrawan 2078,SFMF,"860,000,000"
1375,PICL,20500,Shrawan 2078,SFMF,"860,000,000"
1376,AKPL,25974,Shrawan 2078,SFMF,"860,000,000"
1377,GLH,7807,Shrawan 2078,SFMF,"860,000,000"
1378,RHPL,21520,Shrawan 2078,SFMF,"860,000,000"
1379,SHEL,5000,Shrawan 2078,SFMF,"860,000,000"
1380,SJCL,22345,Shrawan 2078,SFMF,"860,000,000"
1381,UPPER,7000,Shrawan 2078,SFMF,"860,000,000"
1382,CGH,6973,Shrawan 2078,SFMF,"860,000,000"
1383,CIT,5000,Shrawan 2078,SFMF,"860,000,000"
1384,NIFRA,15000,Shrawan 2078,SFMF,"860,000,000"
1385,NRIC,15641,Shrawan 2078,SFMF,"860,000,000"
1386,KEF,1597400,Shrawan 2078,SFMF,"860,000,000"
1387,NIBSF2,231005,Shrawan 2078,SFMF,"860,000,000"
1388,CCBL,115225,Shrawan 2078,SIGS2,"1,200,000,000"
1389,CHCL,7577,Shrawan 2078,SIGS2,"1,200,000,000"
1390,DDBL,309,Shrawan 2078,SIGS2,"1,200,000,000"
1391,EBL,8684,Shrawan 2078,SIGS2,"1,200,000,000"
1392,GBBL,9185,Shrawan 2078,SIGS2,"1,200,000,000"
1393,GBIME,82794,Shrawan 2078,SIGS2,"1,200,000,000"
1394,GLICL,16712,Shrawan 2078,SIGS2,"1,200,000,000"
1395,LICN,33174,Shrawan 2078,SIGS2,"1,200,000,000"
1396,MEGA,20,Shrawan 2078,SIGS2,"1,200,000,000"
1397,MNBBL,30308,Shrawan 2078,SIGS2,"1,200,000,000"
1398,NBL,102450,Shrawan 2078,SIGS2,"1,200,000,000"
1399,NIBPO,5031,Shrawan 2078,SIGS2,"1,200,000,000"
1400,NICA,154150,Shrawan 2078,SIGS2,"1,200,000,000"
1401,NIL,29637,Shrawan 2078,SIGS2,"1,200,000,000"
1402,NLIC,37293,Shrawan 2078,SIGS2,"1,200,000,000"
1403,NLICL,69643,Shrawan 2078,SIGS2,"1,200,000,000"
1404,NMB,85806,Shrawan 2078,SIGS2,"1,200,000,000"
1405,NTC,36498,Shrawan 2078,SIGS2,"1,200,000,000"
1406,PCBL,119513,Shrawan 2078,SIGS2,"1,200,000,000"
1407,PLIC,7800,Shrawan 2078,SIGS2,"1,200,000,000"
1408,SANIMA,153558,Shrawan 2078,SIGS2,"1,200,000,000"
1409,SCB,17152,Shrawan 2078,SIGS2,"1,200,000,000"
1410,SHINE,21100,Shrawan 2078,SIGS2,"1,200,000,000"
1411,SHL,5000,Shrawan 2078,SIGS2,"1,200,000,000"
1412,SICL,26530,Shrawan 2078,SIGS2,"1,200,000,000"
1413,SKBBL,22642,Shrawan 2078,SIGS2,"1,200,000,000"
1414,SRBL,39995,Shrawan 2078,SIGS2,"1,200,000,000"
1415,SWBBL,6279,Shrawan 2078,SIGS2,"1,200,000,000"
1416,UNL,130,Shrawan 2078,SIGS2,"1,200,000,000"
1417,PRVU,213259,Shrawan 2078,SIGS2,"1,200,000,000"
1418,NUBL,39563,Shrawan 2078,SIGS2,"1,200,000,000"
1419,NBB,20000,Shrawan 2078,SIGS2,"1,200,000,000"
1420,NLBBL,9000,Shrawan 2078,SIGS2,"1,200,000,000"
1421,MBL,2723,Shrawan 2078,SIGS2,"1,200,000,000"
1422,PIC,21770,Shrawan 2078,SIGS2,"1,200,000,000"
1423,ALICL,21488,Shrawan 2078,SIGS2,"1,200,000,000"
1424,CBBL,40001,Shrawan 2078,SIGS2,"1,200,000,000"
1425,KSBBL,26139,Shrawan 2078,SIGS2,"1,200,000,000"
1426,BNT,555,Shrawan 2078,SIGS2,"1,200,000,000"
1427,HGI,2000,Shrawan 2078,SIGS2,"1,200,000,000"
1428,SJCL,1,Shrawan 2078,SIGS2,"1,200,000,000"
1429,RMDC,31081,Shrawan 2078,SIGS2,"1,200,000,000"
1430,NABIL,48348,Shrawan 2078,SIGS2,"1,200,000,000"
1431,ICFC,7599,Shrawan 2078,SIGS2,"1,200,000,000"
1432,SIFC,16150,Shrawan 2078,SIGS2,"1,200,000,000"
1433,NRIC,20243,Shrawan 2078,SIGS2,"1,200,000,000"
1434,HDL,500,Shrawan 2078,SIGS2,"1,200,000,000"
1435,NICLBSL,2462,Shrawan 2078,SIGS2,"1,200,000,000"
1436,SAMAJ,195,Shrawan 2078,SIGS2,"1,200,000,000"
1437,MEN,3643,Shrawan 2078,SIGS2,"1,200,000,000"
1438,UIC,4745,Shrawan 2078,SIGS2,"1,200,000,000"
1439,SLICL,6750,Shrawan 2078,SIGS2,"1,200,000,000"
1440,CHDC,4722,Shrawan 2078,SIGS2,"1,200,000,000"
1441,JBLB,3422,Shrawan 2078,SIGS2,"1,200,000,000"
1442,MKLB,673,Shrawan 2078,SIGS2,"1,200,000,000"
1443,ULI,10366,Shrawan 2078,SIGS2,"1,200,000,000"
1444,LBBL,17000,Shrawan 2078,SIGS2,"1,200,000,000"
1445,CZBIL,36399,Shrawan 2078,SLCF,"1,200,000,000"
1446,MBL,12986,Shrawan 2078,SLCF,"1,200,000,000"
1447,NBL,117748,Shrawan 2078,SLCF,"1,200,000,000"
1448,NICA,58410,Shrawan 2078,SLCF,"1,200,000,000"
1449,NMB,20682,Shrawan 2078,SLCF,"1,200,000,000"
1450,MEGA,27055,Shrawan 2078,SLCF,"1,200,000,000"
1451,SRBL,25493,Shrawan 2078,SLCF,"1,200,000,000"
1452,NABIL,4930,Shrawan 2078,SLCF,"1,200,000,000"
1453,KEF,21200,Shrawan 2078,SLCF,"1,200,000,000"
1454,NIBPO,17000,Shrawan 2078,SLCF,"1,200,000,000"
1455,NBB,44948,Shrawan 2078,SLCF,"1,200,000,000"
1456,LBL,3757,Shrawan 2078,SLCF,"1,200,000,000"
1457,GBBL,13751,Shrawan 2078,SLCF,"1,200,000,000"
1458,MNBBL,2465,Shrawan 2078,SLCF,"1,200,000,000"
1459,CBBL,13213,Shrawan 2078,SLCF,"1,200,000,000"
1460,RMDC,3355,Shrawan 2078,SLCF,"1,200,000,000"
1461,NUBL,10636,Shrawan 2078,SLCF,"1,200,000,000"
1462,GILB,3709,Shrawan 2078,SLCF,"1,200,000,000"
1463,MLBSL,1211,Shrawan 2078,SLCF,"1,200,000,000"
1464,SKBBL,10466,Shrawan 2078,SLCF,"1,200,000,000"
1465,NMFBS,825,Shrawan 2078,SLCF,"1,200,000,000"
1466,NICLBSL,2199,Shrawan 2078,SLCF,"1,200,000,000"
1467,JBLB,4563,Shrawan 2078,SLCF,"1,200,000,000"
1468,MKLB,898,Shrawan 2078,SLCF,"1,200,000,000"
1469,NIL,18664,Shrawan 2078,SLCF,"1,200,000,000"
1470,PIC,7338,Shrawan 2078,SLCF,"1,200,000,000"
1471,PRIN,18232,Shrawan 2078,SLCF,"1,200,000,000"
1472,NLG,15092,Shrawan 2078,SLCF,"1,200,000,000"
1473,LGIL,2000,Shrawan 2078,SLCF,"1,200,000,000"
1474,PLIC,7103,Shrawan 2078,SLCF,"1,200,000,000"
1475,SLICL,1393,Shrawan 2078,SLCF,"1,200,000,000"
1476,GLICL,6000,Shrawan 2078,SLCF,"1,200,000,000"
1477,NLICL,16000,Shrawan 2078,SLCF,"1,200,000,000"
1478,ULI,13821,Shrawan 2078,SLCF,"1,200,000,000"
1479,AHPC,17500,Shrawan 2078,SLCF,"1,200,000,000"
1480,API,7000,Shrawan 2078,SLCF,"1,200,000,000"
1481,RMF1,250000,Shrawan 2078,SLCF,"1,200,000,000"
1482,SBCF,250000,Shrawan 2078,SLCF,"1,200,000,000"
1483,SHIVM,31132,Shrawan 2078,SLCF,"1,200,000,000"
1484,CGH,5969,Shrawan 2078,SLCF,"1,200,000,000"
1485,NRIC,6810,Shrawan 2078,SLCF,"1,200,000,000"
